EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,STORM_ORDER,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,INCOME_ESTIMATE
5602119,TAYLOR CO.,ABILENE MUNI ARPT,6/16/1997,1702,Thunderstorm Wind,70,4,0,0,2000000,100000,TX,CST, ,1043140,C,441,SJT,0,0, , , , , , ,2,NE,ABILENE,32.42,-99.68,32.47,-99.72,A wind gust to 52 knots (60 mph) was recorded at the Abilene Municipal Airport at 1702 CST but wind gusts to 70 to 80 mph were reported throughout the city of Abilene.  Many trees were uprooted and there was considerable roof damage.  Power was lost for several thousand customers.,,72,,
5614548,TAYLOR CO.,(ABI)ABILENE MUNI AR,8/10/1997,1807,Thunderstorm Wind,58,5,0,0,800000,0,TX,CST, ,2068624,C,441,SJT,0,0, , , , , , , , ,(ABI)ABILENE MUNI AR,32.42,-99.68,32.42,-99.68,A brief but brisk storm knocked a few trees to the ground while disrupting power to a broad but shallow slice of north central Abilene.  There was also significant damage at the Abilene airport.  The wind lifted the roof off one large hangar and several aircraft were damaged.,,133,,
35841,TERRY CO.,BROWNFIELD,6/26/2007,2118,Thunderstorm Wind,54,1,0,0,250000,0,TX,CST-6,MG,6102,C,445,LUB,0,0,Mesonet, , , ,0,N,2,S,BROWNFIELD,33.18,-102.28,33.1511,-102.28,"A swath of severe winds accompanied a bowing line-shaped convective complex as it moved southward over portions of Yoakum and Terry Counties during the late evening hours of the 26th. Severe winds impacted areas near Brownfield around 21:20 CST. A 62 mph gust was measured by the Texas Tech University West Texas Mesonet site just south of the city. In addition, the public estimated gusts up to 60 mph in the city. Newspaper articles reported that up to one hundred utility poles were downed during the storm, and that electrical services were knocked out to most of the city through the late evening hours. In addition, many trees suffered damage. No significant structural damage was reported.","Thunderstorms initiated over the central Texas Panhandle during the late afternoon hours of the 26th. This activity organized into a derecho, or long-lived extreme wind event, as it moved south across portions of the west Texas South Plains and the Permian Basin.||On the South Plains, areas of Yoakum, Terry, and Lynn Counties were hit particularly hard. A thunderstorm wind gust up to 81 mph was measured in western Yoakum County. Damage to utility poles and trees was widespread, but winds up to 75 mph and small hail combined to damage or destroy 20,000 acres of cotton in Lynn County. Fortunately, no reports of structural damage were received and no injuries were reported. Total losses to electrical co-ops and agricultural interests, however, exceeded $1.5 million.",377,,
169718,TERRY CO.,WELLMAN,6/14/2009,1755,Thunderstorm Wind,71,2,0,0,200000,0,TX,CST-6,MG,28863,C,445,LUB,0,0,Mesonet, , , ,0,N,3,WNW,BROWNFIELD ARPT,33.05,-102.43,33.1818,-102.2216,"A cluster of severe storms produced a swath of damaging winds along the U.S. Highway 62/385 corridor from near Wellman to Brownfield around 18:00 CST. Initial reports of damages were received from the Wellman vicinity, where the roof was blown off of an agricultural station shortly before 18:00 CST. As the winds spread northeastward, the Texas Tech University West Texas Mesonet site south of Brownfield measured a peak gust of 82 mph. The roof was partially blown off of a medical clinic in downtown Brownfield, and a large metal storage facility collapsed in the winds just east of the city. No injuries were reported.","Another active severe weather episode occurred on the west Texas South Plains during the afternoon and evening hours of the 14th. ||Isolated severe storms, including a few supercells, initiated over the extreme southeastern Panhandle and the Rolling Plains during the afternoon hours. These storms produced large hail, including very large two and a half inch stones at Matador (Motley County).||During the late afternoon and early evening hours, high-based multicell storm clusters developed over the plains of southeastern New Mexico, the northwestern Permian Basin, and the southwestern South Plains. These storms produced large hail and damaging winds as they quickly moved northeastward over the western and central South Plains. The most significant impacts occurred along the U.S. Highway 62/82 corridor in Terry and Lubbock Counties. Destructive winds, measured up to 82 mph, and large hail combined to result in several instances of structural damage. At least a dozen homes in the community of Idalou (Lubbock County) sustained extensive damage from wind-blown hail. Total economic losses were estimated at $700,000, but no injuries were reported.",470,,
187139,TERRY CO.,NEEDMORE,7/29/2009,2220,Thunderstorm Wind,52,3,0,0,200000,0,TX,CST-6,MG,31866,C,445,LUB,0,0,Mesonet, , , ,3,ENE,2,S,BROWNFIELD,33.3317,-102.28,33.1511,-102.28,"Thunderstorm winds resulted in a swath of damage from the Needmore and Meadow areas of northern Terry County southward to near Brownfield. Several buildings at the Needmore Gin sustained heavy roof damage, and the steeple was blown off of a church in Meadow. At least six utility poles also were reportedly blown down by the winds. A 60 mph thunderstorm wind gust was measured by the Texas Tech University West Texas Mesonet site near Brownfield at 22:30 CST, where a large oak tree was reportedly split. No injuries were reported.","A complex of thunderstorms swept southeastward over the South Plains region of west Texas during the evening hours of the 29th. These storms resulted in widespread severe wind gusts. Damage across the region was generally limited to downed tree limbs and utilities, however, a segment of the convective complex that moved over the extreme southeastern Panhandle produced extreme wind gusts that caused significant structural damage. These winds resulted in the partial collapse of a brick structure in Estelline (Hall County). More significant damage occurred as the winds spread into Childress (Childress County), where a number of buildings were heavily damaged including three local hotels, a hospital, and the high school as measured wind gusts reached 102 mph. Three people were injured and economic losses across the region exceeded $2.2 million.",471,,
589011,TERRY CO.,TOKIO,8/21/2015,2009,Thunderstorm Wind,65,4,0,0,200000,0,TX,CST-6,EG,97960,C,445,LUB,0,0,Utility Company, , , ,2,W,3,SW,TOKIO,33.1817,-102.6115,33.1512,-102.6117,Xcel Energy reported eleven 69 kV transmission poles toppled from the intersection of US Highway 380 and Farm-to-Market Road 1780 south for about two miles.  Lyntegar Electric CO-OP reported one distribution pole was down just south of this swath.,"Late this evening, scattered thunderstorms rolled southeast from eastern New Mexico and over parts of the western South Plains.  One of these storms became a supercell and later split with the left mover persisting across the northern South Plains accompanied by golf ball size hail at times.  Farther south, scattered storms merged into a small complex that produced downbursts in Yoakum and Terry Counties.  One of these downbursts toppled many medium-size transmission poles near Tokio.",488,,
5604245,TITUS CO.,MT PLEASANT,6/13/1997,1730,Thunderstorm Wind,100,1,0,1,1500000,0,TX,CST, ,2064115,C,449,SHV,0,0, , , , , , , , ,MT PLEASANT,33.17,-94.98,33.17,-94.98,"Severe thunderstorms moved from Franklin County to the west across Titus county producing macroburst damage about 5 miles in width across the entire length of the county.  The winds knocked down numerous trees and powerlines leaving the entire town without power.  The high winds were also blamed for blowing down a wall on an equipment building under construction along with the new Texas Department of transportation building on FM 1845.  The wall was 250 feet long and built with concrete blocks.  The winds sent trees up to 20 feet in diameter crashing into houses and carports which collapsed onto cars.  A 300 foot tower at Farmers Academy that serves Mt. Pleasant's cable TV system was blown over.  Ninety-five (95) percent of all the trees and tall structures above 30 feet in height fell to the southeast.  Minor damage occurred to a supermarket in town leaving the people trapped inside after the power went out.  At least 5 county roads were closed, two trailer homes were damaged significantly and one woman was injured when she was struck by a shopping chart at a grocery store.  In the city alone, at least 70 structures were damaged to some extent.",,87,,
306634,TITUS CO.,MT PLEASANT,6/28/2011,1810,Thunderstorm Wind,58,2,0,0,750000,0,TX,CST-6,EG,51526,C,449,SHV,0,0,Law Enforcement, , , ,0,N,0,N,MT PLEASANT,33.17,-94.98,33.17,-94.98,Numerous trees and powerlines were downed across the county.  Roofs were blown off several homes with trees hitting at least 5 homes in the county.,"With afternoon temperatures near 100 degrees, the atmosphere became very unstable across all of southeast Oklahoma and Northeast Texas during the afternoon and evening of June 28th. A weak stationary front was located across southern Arkansas into southern Oklahoma late in the day. A complex of thunderstorms produced an outflow boundary earlier in the day that migrated westward and the boundary bisected the stationary front. Storms initiated at this intersection late in the day with thunderstorms quickly becoming severe producing large hail and damaging thunderstorm wind gusts. The storms propagated southward along a strong instability axis which extended into Northeast Texas.",143,,
10355972,TOM GREEN CO.,San Angelo,5/28/1995,1616,Thunderstorm Wind,75,1,0,50,60000000,0,TX,CST, , ,C,451, ,0,0, , ,0,0,0, ,0, , ,31.38,-100.44,31.38,-100.44,  ,,3,,
5568950,TOM GREEN CO.,SAN ANGELO,11/23/1996,2245,Thunderstorm Wind,70,2,0,0,200000,0,TX,CST, ,2051566,C,451,SJT,0,0, , , , ,5,N, , ,SAN ANGELO,31.53,-100.43,31.47,-100.43,,"Winds blew down power poles, radio towers, and large tree limbs.  Much of the damage was in the vicinity of O.C. Fisher Dam.",423,,
5590128,TOM GREEN CO.,(SJT)MATHIS FLD SAN,2/20/1997,343,Thunderstorm Wind,56,3,0,0,300000,0,TX,CST, ,2058668,C,451,SJT,0,0, , , , , , , , ,SAN ANGELO,31.35,-100.5,31.47,-100.43,,"Strong winds occurred in the San Angelo area during a heavy rain and flash flood event.  A wind gust to 56 knots (65 mph) was recorded at Mathis Field and a gust to 69 mph was reported at Highland Range near O.C. Fisher Lake.  The damaging winds then spread north from the city of San Angelo to the rural communities of Quail Valley and Grape Creek, where a gust to 65 mph was reported at Quail Valley.Storm damage in and around the city of San Angelo included downed fences, signs, and tree limbs.  The drive-through section of a bank was severely damaged, and ATM machines destroyed, when the ceiling of the carport fell.  Several other businesses suffered roof damage.  There were also some power outages in the area.",315,,
706061,TOM GREEN CO.,CARLSBAD,6/23/2017,1844,Thunderstorm Wind,82,4,0,0,7000000,0,TX,CST-6,EG,117402,C,451,SJT,0,0,NWS Storm Survey, , , ,1,NW,6,ESE,CHRISTOVAL,31.6045,-100.6375,31.159,-100.4041,"Afternoon highs reached well above 100 degrees across a large part of West Central Texas.  San Angelo measured 109 degrees.  A cold front moving south across the region triggered thunderstorms.  Several of these storms produced damaging thunderstorm winds.   A line of storms formed just north of San Angelo and quickly began producing damaging downbursts winds across San Angelo and the Concho Valley.  ||A National Weather Service Damage Survey team found evidence of downburst thunderstorm winds of 75 to 85 mph with some gusts to around 95 mph between Grape Creek and the San Angelo State Park.  The downburst winds extended across San Angelo and was approximately 35 miles long and about 20 miles wide.  At 7:44 PM CDT the damaging winds began near Grape Creek and snapped or fell about 24 power poles.  These damaged poles were located near the baptist church on the south side of Grape Creek and they continued southeast along U.S. Highway 87.  At 7:45 PM CDT, the West Texas Mesonet located just south of Grape Creek measured a 69 mph wind gust.  By 7:54 PM CDT, these winds reached Mathis Field where the NWS San Angelo ASOS measured 78 mph.  There was widespread roof damage across San Angelo.  Lots of shingles and metal roofs were blown off, some windows were broken in homes, businesses and vehicles, a few garage doors were blown out, and many utility poles and power lines also were also blown down.  Lots of trees were uprooted and large trunks were broken.   A couple of hotels in downtown San Angelo, Shannon Hospital, and several apartment buildings lost some of their roofs.  An apartment complex off of North Bryant near the Walmart lost a lot of roofing material.  One of the walls on the north side of this apartment complex lost its brick veneer as it collapsed when the roof was slightly lifted.  The ASOS at Mathis Field in San Angelo measured its last severe sustained wind of 58 mph at 8:16 PM CDT, along with a wind gust of 77 mph.",A cold front interacted with a very hot and unstable airmass across the region during the late afternoon and evening.  This combination resulted in powerful thunderstorm downburst winds resulting in widespread damage and thunderstorm wind gusts in excess of 80 mph across San Angelo.   Heavy rain also resulted in some street flooding across San Angelo.,27,,
